"sample_id","vdac1_expression"
"GSM300244",1.19266571666667
"GSM300245",1.17466543333333
"GSM300246",1.24967516666667
"GSM300247",1.1560158
"GSM300248",0.5120996
"GSM300249",0.42616835
"GSM300250",0.41204574
"GSM300251",0.384557173333333
"GSM300252",0.407540616666667
"GSM300253",1.40893316666667
"GSM300254",1.64949412333333
"GSM300255",0.2955056
"GSM300256",0.374746926666667
"GSM300258",1.4857684
"GSM300259",1.55929467666667
"GSM300260",1.4770591
"GSM300261",0.5291764
"GSM300262",0.625288396666667
"GSM300263",1.14296966666667
"GSM300264",1.1762192
"GSM300265",1.20750263333333
"GSM300266",1.4673102
"GSM300267",0.427279253333333
"GSM300268",0.73247244
"GSM300269",0.837864323333333
"GSM300270",1.05652823333333
"GSM300271",0.84358847
"GSM300272",0.38677462
"GSM300273",0.480078733333333
"GSM300274",1.1208075
"GSM300275",1.12116335333333
"GSM300276",0.9337009
"GSM300277",1.16578756666667
"GSM300278",1.56364763333333
"GSM300279",1.50620248333333
"GSM300280",1.01065996666667
"GSM300281",1.15378063333333
"GSM300282",1.344436
"GSM300283",0.411539696666667
"GSM300284",0.406507253333333
"GSM300285",0.727590936666667
"GSM300286",0.69580578
"GSM300287",0.58388931
"GSM300288",0.58352685
"GSM300289",1.51677011666667
"GSM300290",0.654004663333333
"GSM300291",1.41693856666667
"GSM300292",1.61679321333333
"GSM300293",1.283245
"GSM300294",1.41784305666667
"GSM300295",1.03406613333333
"GSM300296",1.5766009
"GSM300297",1.5938086
"GSM300298",1.23704315
"GSM300299",1.36365516666667
"GSM300300",0.649766446666667
"GSM300301",0.915981633333333
"GSM300302",0.473864786666667
"GSM300303",1.3126627
"GSM300304",1.65846053333333
"GSM300305",0.48235439
"GSM300306",1.2048548
"GSM300307",1.52197246666667
"GSM300308",0.750101166666667
"GSM300309",1.2390205
"GSM300310",1.13847412
"GSM300311",0.974219266666667
"GSM300312",0.895178166666667
"GSM300313",1.1212136
"GSM300314",1.34088933333333
"GSM300315",1.43848355333333
"GSM300316",1.24405191666667
"GSM300317",1.24714123333333
"GSM300318",1.4647587
"GSM300319",1.41685898
"GSM300320",1.12489753333333
"GSM300321",0.951212586666667
"GSM300322",1.19847256666667
"GSM300323",1.21976241
"GSM300324",0.65915564
"GSM300325",0.489419586666667
"GSM300326",0.558731506666667
"GSM300327",0.707335553333333
"GSM300328",0.748759036666667
"GSM300329",0.689532303333333
"GSM300330",0.793032346666667
"GSM300331",1.03058716666667
"GSM300332",0.536227066666667
"GSM300333",0.519360553333333
"GSM300335",0.836016243333333
"GSM300338",1.0591537
"GSM300339",0.78571459
"GSM300340",0.924199733333333
"GSM300341",1.24109342
"GSM318840",0.464255546666667
"GSM350078",0.57326683
"GSM1176196",0.474115483333333
"GSM1176197",0.72191773
"GSM1176198",0.49389166
"GSM1176199",0.542674113333333
"GSM1176200",0.417595673333333
"GSM1176201",0.781910973333333
"GSM1176202",0.5601839
"GSM1176203",0.671707236666667
"GSM1176204",0.601480566666667
"GSM1176205",1.15409261333333
"GSM1176206",0.556773653333333
"GSM1176207",0.60420122
"GSM1176208",0.757003743333333
"GSM1176209",1.27298471333333
"GSM1176210",0.47727994
"GSM1176211",0.564078623333333
"GSM1176212",0.494974156666667
"GSM1176213",0.433473586666667
"GSM1176214",0.41532387
"GSM1176215",0.675173406666667
"GSM1176216",0.50073629
"GSM1176217",0.512030156666667
"GSM1176218",0.52204356
"GSM1176219",0.55035193
"GSM1176220",0.398888416666667
"GSM1176221",0.543320853333333
"GSM1176222",0.982273916666667
"GSM1176223",0.506350506666667
"GSM1176224",0.543599533333333
"GSM1176225",1.09376426666667
"GSM1176226",0.63841823
"GSM1176227",0.54313474
"GSM1176228",0.436667253333333
"GSM1176229",0.949299766666667
"GSM1176230",0.547209336666667
"GSM1176231",0.48690534
"GSM1176232",0.63499032
"GSM1176233",0.864039466666667
"GSM1176234",0.88421181
"GSM1176235",0.399144566666667
"GSM1176236",0.7389679
"GSM1176237",0.449328223333333
"GSM1176238",0.455533393333333
"GSM1176239",0.8157397
"GSM1176240",0.85091612
"GSM1176241",0.824622353333333
"GSM1176242",0.84394229
"GSM1176243",0.743161583333333
"GSM1176244",0.46810845
"GSM1176245",0.827244076666667
"GSM1176246",1.10049686666667
"GSM1176247",0.488308376666667
"GSM1176248",1.4859295
"GSM1176249",0.721933516666667
"GSM1176250",0.905243933333333
"GSM1176251",1.1860725
"GSM1176252",0.849269976666667
"GSM1176253",0.96163855
"GSM1176254",1.14950915666667
"GSM1176255",0.51804494
"GSM1176256",0.691442933333333
"GSM1176257",0.627707376666667
"GSM1176258",0.698504356666667
"GSM1176259",0.8964274
"GSM1176260",0.382413963333333
"GSM1176261",0.460018883333333
"GSM1176262",0.63816212
"GSM1176263",0.64053252
"GSM1176264",1.25466816666667
"GSM1176265",0.626182876666667
"GSM1176266",1.02194715333333
"GSM1176267",0.697122583333333
"GSM1176268",0.409589863333333
"GSM1176269",0.60212271
"GSM1176270",0.806195786666667
"GSM1176271",0.82418745
"GSM1176272",0.739341146666667
"GSM1176273",0.663484246666667
"GSM1176274",1.1707095
"GSM1176275",1.13537692
