"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098664","G protein-coupled serotonin receptor signaling pathway","10/2006","27/18986",0.37037037037037,3.50540969683542,4.47769847229176,0.000263008344418537,0.0232005239576473,0.0216530952773283,"CHRM2/CHRM4/GNAQ/HRH2/HTR1A/HTR2A/HTR2C/HTR4/HTR7/PLCB3",10
"GO:0051260","protein homooligomerization","39/2006","208/18986",0.1875,1.77461365902293,3.86094907146996,0.000270480493905457,0.0232577283826871,0.0217064842812979,"POLQ/EHD1/OTOL1/KCTD11/AQP11/GRIA3/HSD17B10/HPRT1/ITPR1/KCNA3/KCNA4/KCNB1/KCND2/KCTD8/VSTM5/ME1/NINJ1/TRIM72/ATL1/KCTD5/SGTB/TMEM70/VPS35/PRNP/KCTD16/ALS2/ROM1/ATL2/TDO2/VASP/TRPV1/GSDMD/GLRA3/RNF135/CBR4/ALDH1A2/TRPA1/SHKBP1/G3BP2",39
"GO:0021955","central nervous system neuron axonogenesis","12/2006","37/18986",0.324324324324324,3.06960200479642,4.33108266222506,0.000277388355096246,0.0232577283826871,0.0217064842812979,"DCC/EPHA4/WDR47/SZT2/TSKU/KIFBP/PAFAH1B1/PRDM8/DCLK1/B4GALT6/B4GALT5/SLIT2",12
"GO:0071676","negative regulation of mononuclear cell migration","12/2006","37/18986",0.324324324324324,3.06960200479642,4.33108266222506,0.000277388355096246,0.0232577283826871,0.0217064842812979,"KLRC4-KLRK1/CNN2/CD200R1/AKT1/KLRK1/PLCB1/CD200/CCN3/ADTRP/WASL/SLIT2/RIPOR2",12
"GO:1902414","protein localization to cell junction","26/2006","120/18986",0.216666666666667,2.05066467264872,3.96841205252427,0.000279636033457247,0.0232577283826871,0.0217064842812979,"KIF3A/MPP7/ZDHHC15/DLG2/HEPACAM/SLITRK3/ARHGEF18/GRIP1/SCRIB/STAU2/PCLO/GRIN2A/VWC2/C1QL3/RAB8A/NPHS1/VPS35/LRRC7/RAB27B/NETO2/NETO1/LAMTOR3/VAMP4/RAB11A/NRXN1/HOMER1",26
"GO:0006839","mitochondrial transport","36/2006","188/18986",0.191489361702128,1.81237139644895,3.84750902876774,0.000300085142059384,0.0246069816488695,0.0229657450453749,"TIMM17A/MTX2/STARD3/SLC25A29/COL6A1/GRPEL2/TIMM8A/MICU2/GHITM/MICU3/TMEM14A/FLVCR1/SLC25A4/GSK3B/ITPR1/PRKN/RHOT1/VPS35/AGK/SLC25A40/SELENON/MRS2/BAK1/MCUR1/VDAC1/VDAC2/MAIP1/SLC8B1/SLC25A32/IER3/HIP1R/SLC25A46/SFXN1/PMPCB/TOMM20/TOMM70",36
"GO:0035418","protein localization to synapse","21/2006","89/18986",0.235955056179775,2.23322168326481,4.00812858832739,0.000311406902650405,0.0250705364791323,0.0233983816929037,"ZDHHC15/DLG2/SLITRK3/GRIP1/SCRIB/STAU2/PCLO/GRIN2A/VWC2/C1QL3/RAB8A/NPHS1/VPS35/LRRC7/RAB27B/NETO2/NETO1/VAMP4/RAB11A/NRXN1/HOMER1",21
"GO:1903050","regulation of proteolysis involved in protein catabolic process","43/2006","238/18986",0.180672268907563,1.70999187312014,3.7884914011165,0.00031435059480877,0.0250705364791323,0.0233983816929037,"PSMD14/CEBPA/GLMN/RNF139/PRICKLE1/CSNK2A1/TMTC3/EPHA4/AKT1/RCHY1/FBXO22/GBA1/NUPR1/GNA12/AQP11/GSK3B/USP25/UBQLN2/UBQLN1/NOP53/UBE2K/PRKN/UCHL5/NUB1/SUFU/BBS7/TRIM39/PSMC2/PSMC6/PSMD10/PSME1/RAD23B/RFPL1/RHBDF1/COP1/TAF9/TGFB1I1/UBE3A/WNT1/ZYG11B/USP14/TMEM259/N4BP1",43
"GO:1901873","regulation of post-translational protein modification","45/2006","253/18986",0.177865612648221,1.68342797693875,3.76141514905915,0.000331050988215822,0.0256991291821915,0.0239850485162401,"WASHC1/TNIP1/HMG20A/PIAS3/CRTAP/RBCK1/COPS5/FAM107A/RASSF1/CHP1/PRICKLE1/DAXX/AKT1/DCUN1D4/MINAR1/FBXO33/RCHY1/GNL3/GSK3B/UBQLN1/NOP53/MAD2L1/PRKN/COPS4/NDFIP2/WBP1L/PRKCE/PSMD10/RELA/SKP1/TSPO/UBE2N/UBE2V2/UBE3A/DERL1/NDFIP1/DCUN1D5/CUL3/PARP10/TSPYL5/MTA1/COPS2/PLAA/ATG5/N4BP1",45
"GO:0051905","establishment of pigment granule localization","9/2006","23/18986",0.391304347826087,3.70354154926525,4.45908104674671,0.000331060578609475,0.0256991291821915,0.0239850485162401,"BBS5/BLOC1S6/MYO5A/BBS7/MREG/RAB1A/MLPH/ARL6/RAB11A",9
"GO:0045017","glycerolipid biosynthetic process","43/2006","240/18986",0.179166666666667,1.69574194084413,3.72821904807538,0.000378137603440437,0.0289673306214504,0.0270352674371127,"CDS1/CHKA/CLN3/TMEM150A/TMEM68/LIPI/DGKB/DGKH/SLC44A5/ACSL3/EFR3A/CTDNEP1/LCLAT1/GPLD1/HYCC2/HTR2A/HTR2C/IMPA1/INPP4A/ITPKB/LCAT/PIK3C2G/PIK3CB/PIK3R1/PI4KA/BPNT2/PIGX/TTC7A/ABHD4/LPIN3/MPPE1/NR1H2/PIP5K1B/GPAT3/SELENOI/CDS2/MTMR1/DPM1/INPP4B/SYNJ1/MTMR6/MTMR7/DGKI",43
"GO:1903320","regulation of protein modification by small protein conjugation or removal","44/2006","248/18986",0.17741935483871,1.67920432251632,3.70055263982546,0.000405075931795365,0.0306279490248392,0.0285851259046845,"WASHC1/TNIP1/HMG20A/PIAS3/RBCK1/COPS5/FAM107A/RASSF1/CHP1/PRICKLE1/DAXX/AKT1/DCUN1D4/MINAR1/FBXO33/RCHY1/GNL3/GSK3B/UBQLN1/NOP53/MAD2L1/PRKN/COPS4/NDFIP2/WBP1L/PRKCE/PSMD10/RELA/SKP1/TSPO/UBE2N/UBE2V2/UBE3A/DERL1/NDFIP1/DCUN1D5/CUL3/PARP10/TSPYL5/MTA1/COPS2/PLAA/ATG5/N4BP1",44
"GO:0046854","phosphatidylinositol phosphate biosynthetic process","15/2006","55/18986",0.272727272727273,2.58125623130608,4.03644221045846,0.000427566201241792,0.0313880907332128,0.0292945676770226,"TMEM150A/EFR3A/HYCC2/IMPA1/INPP4A/ITPKB/PIK3C2G/PIK3CB/PIK3R1/PI4KA/BPNT2/TTC7A/PIP5K1B/INPP4B/SYNJ1",15
"GO:0098969","neurotransmitter receptor transport to postsynaptic membrane","7/2006","15/18986",0.466666666666667,4.41681621801263,4.55013266699945,0.000434342245054243,0.0313880907332128,0.0292945676770226,"GRIP1/SCRIB/RAB8A/VPS35/LRRC7/VAMP4/RAB11A",7
"GO:0006816","calcium ion transport","70/2006","445/18986",0.157303370786517,1.48881445550988,3.58640549522853,0.000441078077535431,0.0313880907332128,0.0292945676770226,"DNM1L/RAMP3/DRD1/PLPP4/METTL21C/MICU2/PLCH1/PLCB1/PANX1/STAC3/NALCN/IBTK/GCK/GHITM/TSPAN13/GNAI2/GPM6A/SLC24A5/GPR35/MICU3/ANK2/GRIN2A/GRIN2B/SEC61A1/UBQLN1/HTR2A/HTR2C/ITPR1/ATP1B1/ATP2A2/ATP2B1/ATP2B4/OPRD1/OPRM1/PDE4D/SARAF/PLCB3/PLCB4/TPCN1/PPP3CA/PRKCE/PRNP/JPH1/CHRNA10/SELENON/STIM2/BAK1/RYR2/MCUR1/CDH23/SLC3A2/SLC8A1/TSPO/TRPC5/NALF1/VDAC1/TRPV1/CACNA1D/CACNA2D1/CACNB4/TMEM38A/MAIP1/SLC8B1/CAMK2D/ORAI1/UBASH3B/TRPA1/HOMER1/ATG5/PMPCB",70
"GO:0098876","vesicle-mediated transport to the plasma membrane","31/2006","157/18986",0.197452229299363,1.86880758996895,3.75717762128328,0.000442012497911092,0.0313880907332128,0.0292945676770226,"WASHC1/ATP9A/ARFGEF2/VAMP5/EHD1/CLN3/STXBP5/CSK/VPS13B/DENND1B/CNST/RAB12/ACSL3/LMTK2/GRIP1/SCRIB/PTPN23/STEAP2/EHD2/RAB8A/RAB14/VPS29/EXOC6/VPS50/VPS35/LRRC7/RAB13/VAMP4/RAB11A/SYS1/PREPL",31
"GO:0086001","cardiac muscle cell action potential","20/2006","85/18986",0.235294117647059,2.2269661603425,3.89674134078573,0.00044563136406877,0.0313880907332128,0.0292945676770226,"CXADR/TMEM161B/FGF12/FGF13/GPD1L/ANK2/JUP/KCNJ3/ATP1B1/ATP2A2/RYR2/SCN1A/SCN2A/SCN3A/SCN7A/SCN9A/SLC8A1/CACNA1D/CACNA2D1/CAMK2D",20
"GO:0019693","ribose phosphate metabolic process","61/2006","376/18986",0.162234042553191,1.53548132199147,3.60468222435482,0.000447477075035497,0.0313880907332128,0.0292945676770226,"ADA/DNM1L/NME6/PAICS/NUDT5/COL6A1/ADK/COX11/UPRT/CTNS/NUDT10/DHODH/DLG2/ENO3/AK2/MAGI3/BLOC1S6/AK5/GCK/NUPR1/GUCY1A2/OLA1/GUCY1A1/GUCY1B1/HPRT1/HTR2A/IGF1/NDUFA5/NDUFS1/ATP1B1/OPA1/ATP5F1C/PDE4D/ATP5PB/PDE9A/PGAM2/ATP6V1A/PGK1/DDIT4/PPP2CA/NUDT11/RFK/PRKAA2/MFN1/PRPS1/PRPS2/ENTPD7/SELENON/PTHLH/RAN/BPGM/TSPO/CACNB4/RNASEH2B/UCK1/NME5/NT5C1A/PARG/PDE8B/IER3/ENTPD4",61
"GO:0061136","regulation of proteasomal protein catabolic process","37/2006","199/18986",0.185929648241206,1.75975089805959,3.70314710762823,0.000453044689236727,0.0314003116754313,0.0293059735067667,"PSMD14/CEBPA/GLMN/PRICKLE1/CSNK2A1/TMTC3/AKT1/RCHY1/FBXO22/GBA1/NUPR1/GNA12/AQP11/GSK3B/USP25/UBQLN2/UBQLN1/NOP53/UBE2K/PRKN/UCHL5/NUB1/BBS7/TRIM39/PSMC2/PSMC6/PSMD10/PSME1/RAD23B/RFPL1/RHBDF1/COP1/TAF9/ZYG11B/USP14/TMEM259/N4BP1",37
"GO:0019228","neuronal action potential","12/2006","39/18986",0.307692307692308,2.91218651737096,4.10860367034243,0.000479351934386112,0.0321657490097369,0.030020357697348,"DRD1/FGF12/GBA1/GPR35/KCND2/KCNK2/KCNQ3/GPR88/GJD2/SCN1A/SCN2A/SCN9A",12
"GO:0032400","melanosome localization","9/2006","24/18986",0.375,3.54922731804586,4.29510747676933,0.000480319115104927,0.0321657490097369,0.030020357697348,"BBS5/BLOC1S6/MYO5A/BBS7/MREG/RAB1A/MLPH/ARL6/RAB11A",9
"GO:1902903","regulation of supramolecular fiber organization","64/2006","400/18986",0.16,1.5143369890329,3.57344176962344,0.000480948552794264,0.0321657490097369,0.030020357697348,"WASHC1/ABI2/SORBS3/TENM1/RAPGEF3/ARFGEF1/CDC42EP3/NCKAP1/DSTN/TRIOBP/ARAP1/TTC8/COL6A1/MTPN/CRYAB/CAMSAP1/SYNPO2/DYRK1A/ELN/CTTN/FGF13/PPM1E/WDR47/CAMSAP2/HAUS5/ARHGEF18/CKAP2/GMFB/RGCC/FHOD1/TMOD2/FMN1/RHOA/MAP1B/MET/NPHS1/PRKN/HDGFL3/CYRIB/PFN2/PIK3R1/HAUS4/ABITRAM/KIF21A/PRKCE/CORO1B/PXN/MID1IP1/RASA1/BRAF/VASP/VBP1/ARHGAP28/ARHGEF5/CYRIA/CDK5R1/WASF1/NAV3/HIP1R/SLIT2/ROCK2/BAG4/CD47/CDC42",64
"GO:0035249","synaptic transmission, glutamatergic","24/2006","111/18986",0.216216216216216,2.04640133653095,3.80030293482078,0.000486581142584598,0.0321657490097369,0.030020357697348,"CDH8/CLN3/CNR1/DRD1/RAB3GAP1/FRRS1L/SLC17A8/GRIA2/GRIA3/GRIN2A/GRIN2B/GRM1/GRM5/GRM7/GRM8/HTR2A/PRKN/SLC17A6/ALS2/CACNB4/ATAD1/NRXN1/HOMER1/PLPPR4",24
"GO:0051489","regulation of filopodium assembly","14/2006","50/18986",0.28,2.65008973080758,4.01559923978515,0.000491712755387597,0.0321657490097369,0.030020357697348,"TENM1/ARAP1/CLN3/PLPPR5/DNM3/STAU2/GPM6A/PIK3R1/ABITRAM/TENM2/WASL/NRXN1/RIPOR2/CDC42",14
"GO:0021952","central nervous system projection neuron axonogenesis","10/2006","29/18986",0.344827586206897,3.26365730395022,4.19301866356931,0.000512536446230133,0.033155413221687,0.0309440132799993,"DCC/EPHA4/WDR47/SZT2/TSKU/KIFBP/PAFAH1B1/PRDM8/DCLK1/SLIT2",10
"GO:0110053","regulation of actin filament organization","47/2006","273/18986",0.172161172161172,1.62943769424328,3.6005121781084,0.000526202411538002,0.0336653894502665,0.0314199751111529,"WASHC1/ABI2/SORBS3/TENM1/RAPGEF3/ARFGEF1/CDC42EP3/NCKAP1/DSTN/TRIOBP/ARAP1/TTC8/MTPN/SYNPO2/ELN/CTTN/PPM1E/ARHGEF18/GMFB/RGCC/FHOD1/TMOD2/FMN1/RHOA/MET/NPHS1/PRKN/CYRIB/PFN2/PIK3R1/ABITRAM/PRKCE/CORO1B/PXN/RASA1/BRAF/VASP/ARHGAP28/ARHGEF5/CYRIA/WASF1/HIP1R/SLIT2/ROCK2/BAG4/CD47/CDC42",47
"GO:1905475","regulation of protein localization to membrane","36/2006","194/18986",0.185567010309278,1.75631867284744,3.6393272397961,0.000557481193375767,0.0352788642155838,0.0329258343272964,"CDH2/RAMP3/PGRMC1/RER1/CHP1/CLN3/CLTC/CSK/CNST/EPHA3/AKT1/AKT2/ACSL3/GPC2/FRRS1L/CNPY4/STAC3/ARHGEF16/KCNB1/ATP2B4/PRKN/PIK3R1/PLS1/LZTFL1/PRKCE/PRKCI/PRNP/DPP10/WNK4/CAMK2D/NETO2/EFCAB7/CDK5R1/NRXN1/TCAF1/C2CD5",36
"GO:0072384","organelle transport along microtubule","21/2006","93/18986",0.225806451612903,2.13716913774805,3.77848757760255,0.0005850357289047,0.0366244947707867,0.0341817140079917,"RASGRP1/LRPPRC/KIF3A/AP3S1/BORCS7/CLN3/DYNC1I1/KIFAP3/KIFBP/BLOC1S6/MAP1B/OPA1/PAFAH1B1/RHOT1/SYBU/MREG/ACTR10/RAB1A/RAB6A/KXD1/CDC42",21
"GO:0016601","Rac protein signal transduction","14/2006","51/18986",0.274509803921569,2.59812718706625,3.92794768703121,0.000612682444474122,0.0375477599129299,0.0350433992063758,"CDH13/ABI2/NCKAP1/SSX2IP/KRAS/HACD3/PIK3CB/ARHGAP17/RTN4/ALS2/RASGRF1/ARHGAP24/WASF1/KBTBD6",14
"GO:0051496","positive regulation of stress fiber assembly","14/2006","51/18986",0.274509803921569,2.59812718706625,3.92794768703121,0.000612682444474122,0.0375477599129299,0.0350433992063758,"SORBS3/RAPGEF3/PPM1E/RGCC/FHOD1/RHOA/PFN2/PXN/BRAF/ARHGEF5/ROCK2/BAG4/CD47/CDC42",14
"GO:0051259","protein complex oligomerization","47/2006","275/18986",0.170909090909091,1.61758723828514,3.54583141072112,0.000620197102058559,0.0376123700852597,0.0351037000090601,"DNM1L/POLQ/YME1L1/EHD1/COL6A1/OTOL1/KCTD11/TRIM65/AQP11/GRIA3/GRIN2B/HSD17B10/HPRT1/ITPR1/KCNA3/KCNA4/KCNB1/KCND2/KCTD8/VSTM5/ME1/NINJ1/TRIM72/OPA1/ATL1/KCTD5/SGTB/TMEM70/VPS35/PRNP/KCTD16/ALS2/ROM1/ATL2/TDO2/TP73/VASP/TRPV1/GSDMD/GLRA3/RNF135/CBR4/ALDH1A2/TRPA1/SHKBP1/HOMER1/G3BP2",47
"GO:0002686","negative regulation of leukocyte migration","15/2006","57/18986",0.263157894736842,2.49068583722517,3.87401804817564,0.000647109322051245,0.0388399017833232,0.0362493577908685,"ADA/KLRC4-KLRK1/CNN2/CD200R1/DPP4/AKT1/KLRK1/PLCB1/CD200/CCN3/RIN3/ADTRP/WASL/SLIT2/RIPOR2",15
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","72/2006","467/18986",0.154175588865096,1.45921123140215,3.45353687933005,0.000659263820610898,0.0389270839013112,0.0363307250354496,"FEM1B/PSMD14/CEBPA/RBCK1/GLMN/RNF139/TRIM9/UBXN2B/PRICKLE1/CSNK2A1/KLHL23/AMN1/UBR1/AKT1/KLHDC2/ARMC8/RCHY1/FBXL21P/FBXO22/FBXO3/GBA1/GNA12/SIAH3/GSK3B/USP25/NOP53/UBE2K/KLHL38/TRIM72/PRKN/PCBP2/UCHL5/NUB1/KCTD5/BBS7/PPP2R5C/UBE2W/KLHL7/TRIM39/PSMA1/PSMC2/PSMC6/PSMD10/KLHL42/KLHL1/RAD23B/KLHL12/RFPL1/COP1/FBXL17/SKP1/TAF9/UBE2N/UBE3A/DERL1/ZYG11B/TBL1XR1/FBXO11/ASCC2/CUL3/CUL2/KBTBD8/SPSB2/KBTBD6/USP14/MTA1/TRIP4/PLAA/TRAF4/N4BP1/PJA2/CDC27",72
"GO:0016358","dendrite development","42/2006","239/18986",0.175732217573222,1.66323623272442,3.54652664209663,0.000661934267645106,0.0389270839013112,0.0363307250354496,"ABI1/ARMCX5-GPRASP2/ABI2/PAK4/SEMA3A/CSMD3/FAT3/PRICKLE1/ZDHHC15/ZNF296/DCC/EPHA4/ZNF365/CAMSAP2/SS18L1/DNM3/STAU2/GSK3B/HPRT1/ARF4/MAP1B/MARK1/MCF2/MEF2A/PAFAH1B1/ABITRAM/PPP3CA/MAPK6/KLHL1/ADGRB3/CAPRIN2/CDKL5/TRPC5/UBE3A/ZNF212/GPRASP3/PPFIA2/CDK5R1/WASL/SLC25A46/DCLK1/CDC42",42
"GO:0048588","developmental cell growth","41/2006","232/18986",0.176724137931034,1.67262436827449,3.5430032923486,0.000678807596030026,0.0392338224983609,0.0366170047797897,"SEMA3A/SLC9A6/POSTN/SLITRK1/PRICKLE1/DCC/CTTN/EPHA7/FGF13/RUFY3/RIMS1/PUM2/FLRT3/GSK3B/PRMT2/IGF1/LAMB2/MAP1B/NRCAM/PAFAH1B1/PRKN/PLXNA3/RTN4/RARG/RNF6/BDNF/MAP2K4/RAPH1/BMPR2/CDKL5/TRPC5/RND2/TSC22D4/SORBS2/WASF1/CTDP1/DCLK1/SLIT2/PLAA/IST1/TOMM70",41
"GO:0051875","pigment granule localization","9/2006","25/18986",0.36,3.40725822532403,4.1396534582919,0.000680627975323677,0.0392338224983609,0.0366170047797897,"BBS5/BLOC1S6/MYO5A/BBS7/MREG/RAB1A/MLPH/ARL6/RAB11A",9
"GO:0051963","regulation of synapse assembly","32/2006","168/18986",0.19047619047619,1.80278212980107,3.59225805493056,0.000693740350604415,0.0392956605468056,0.0366747183537237,"ARMCX5-GPRASP2/CHD4/SLITRK1/PRICKLE1/EPHA7/SLITRK3/PUM2/FLRT3/NEGR1/IL1RAPL2/STAU2/HTR4/LRRTM3/AMIGO3/VSTM5/MAP1B/MARK1/LRRN3/VPS35/RTN4/AMIGO1/NLGN4X/ADGRB3/ROBO2/BDNF/CLSTN2/GPRASP3/NAE1/TRIM47/DCLK1/S1PR2/NRXN1",32
"GO:0098877","neurotransmitter receptor transport to plasma membrane","7/2006","16/18986",0.4375,4.14076520438684,4.31980078328505,0.000701949278060423,0.0392956605468056,0.0366747183537237,"GRIP1/SCRIB/RAB8A/VPS35/LRRC7/VAMP4/RAB11A",7
"GO:1903540","establishment of protein localization to postsynaptic membrane","7/2006","16/18986",0.4375,4.14076520438684,4.31980078328505,0.000701949278060423,0.0392956605468056,0.0366747183537237,"GRIP1/SCRIB/RAB8A/VPS35/LRRC7/VAMP4/RAB11A",7
"GO:0007210","serotonin receptor signaling pathway","6/2006","12/18986",0.5,4.73230309072782,4.44518665089891,0.000725805853955082,0.0400899718335479,0.037416050661696,"HTR1A/HTR2A/HTR2C/HTR4/HTR7/HTR3B",6
"GO:0010821","regulation of mitochondrion organization","24/2006","114/18986",0.210526315789474,1.99254866978013,3.65339975665808,0.000729910170792868,0.0400899718335479,0.037416050661696,"DNM1L/SLC30A9/VAT1/YME1L1/AKT1/DDHD2/GHITM/TMEM14A/SLC25A4/GSK3B/IGF1/OPA1/PRKN/CYRIB/RHOT1/VPS35/MFF/PSMD10/BAK1/RAP1GDS1/TMEM135/DDHD1/IER3/HIP1R",24
"GO:0009259","ribonucleotide metabolic process","59/2006","368/18986",0.160326086956522,1.51742327365729,3.4451273300455,0.000743100631876193,0.0404330082129271,0.037736207198671,"ADA/DNM1L/NME6/PAICS/NUDT5/COL6A1/ADK/COX11/UPRT/CTNS/NUDT10/DHODH/DLG2/ENO3/AK2/MAGI3/BLOC1S6/AK5/GCK/NUPR1/GUCY1A2/OLA1/GUCY1A1/GUCY1B1/HPRT1/HTR2A/IGF1/NDUFA5/NDUFS1/ATP1B1/OPA1/ATP5F1C/PDE4D/ATP5PB/PDE9A/PGAM2/ATP6V1A/PGK1/DDIT4/PPP2CA/NUDT11/RFK/PRKAA2/MFN1/ENTPD7/SELENON/PTHLH/RAN/BPGM/TSPO/CACNB4/RNASEH2B/UCK1/NME5/NT5C1A/PARG/PDE8B/IER3/ENTPD4",59
"GO:0006821","chloride transport","26/2006","128/18986",0.203125,1.92249813060818,3.59935419862017,0.000793627895827727,0.0424108385238451,0.0395821201721399,"SLC12A7/SLC5A8/ANO5/SLC17A8/GABRA1/GABRA4/GABRA6/GABRB2/GABRG3/GLRA2/GLRB/KCNK1/KCNK2/OCA2/SLC26A4/SLC12A9/SLC17A6/SLC4A10/ANO3/SLC26A6/SLC4A2/WNK4/SLC12A1/TSPO/GLRA3/SLC25A27",26
"GO:0046847","filopodium assembly","17/2006","70/18986",0.242857142857143,2.29854721549637,3.74105449728671,0.000794019477687929,0.0424108385238451,0.0395821201721399,"TENM1/ARAP1/CLN3/PLPPR5/DNM3/STAU2/GPM6A/VSTM5/PIK3R1/ABITRAM/TENM2/WASL/FMNL3/S1PR2/NRXN1/RIPOR2/CDC42",17
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","37/2006","205/18986",0.180487804878049,1.70824599372614,3.50431891546804,0.000809609395959261,0.0424346984324964,0.0396043886724668,"WASHC1/ACTR3/ACTR2/ABI2/TENM1/CDC42EP3/NCKAP1/ARAP1/CLN3/PLPPR5/AKT1/TRIM32/ATMIN/FAM98A/DNM3/STAU2/GPM6A/GSK3B/ARF4/KIT/PFN2/PIK3R1/ABITRAM/TENM2/CDKL5/KLF5/WNT1/RABEP2/ARHGAP24/RAB11A/WASL/SLIT2/NRXN1/ATG5/RIPOR2/PLEKHM1/CDC42",37
"GO:0001558","regulation of cell growth","64/2006","408/18986",0.156862745098039,1.484644106895,3.40138240354578,0.000815823521231147,0.0424346984324964,0.0396043886724668,"NME6/PAK4/SEMA3A/NRG3/CEP43/FAM107A/DCBLD2/MTPN/CRYAB/CSNK2A1/DCC/CTTN/EPHA7/AKT1/ACSL4/ARMC12/BRAT1/FGF13/FHL1/RUFY3/TRIM32/RIMS1/MINAR1/PUM2/TMEM196/GSK3B/SERTAD3/IGF1/MAP1B/NUBP1/CCN3/NRCAM/PAFAH1B1/PRKN/PPT1/PLXNA3/RTN4/PAK5/PSMD10/RBBP7/RNF6/ROS1/BDNF/MEAF6/SIPA1/BMPR2/SMARCA2/CAPRIN2/CDKL5/BST2/TRPC5/CDK11A/RND2/CAMK2D/DCUN1D5/CTDP1/EBAG9/SLIT2/PLAA/BCAR1/IST1/CDK11B/TOMM70/CDC42",64
